minute,X,Y,player,shotType,result,h_team,a_team,player_assisted,xG
55,0.9030000305175782,0.5520000076293945,Andreas Hanche-Olsen,Head,SavedShot,Mainz 05,Borussia Dortmund,Paul Nebel,0.05993352830410004
72,0.875,0.4829999923706055,Stefan Bell,Head,MissedShots,Mainz 05,Borussia Dortmund,Nadiem Amiri,0.034525565803050995
75,0.7340000152587891,0.5620000076293945,Armindo Sieb,RightFoot,BlockedShot,Mainz 05,Borussia Dortmund,Kaishu Sano,0.01755373738706112
83,0.835,0.3029999923706055,Arnaud Nordin,LeftFoot,MissedShots,Mainz 05,Borussia Dortmund,Paul Nebel,0.02522626705467701
10,0.8290000152587891,0.5170000076293946,Nadiem Amiri,RightFoot,BlockedShot,Hamburger SV,Mainz 05,,0.05005684867501259
18,0.7469999694824219,0.6840000152587891,Nadiem Amiri,RightFoot,SavedShot,Hamburger SV,Mainz 05,,0.04757573455572128
29,0.775,0.4540000152587891,Kaishu Sano,RightFoot,SavedShot,Hamburger SV,Mainz 05,Jae-Sung Lee,0.026704968884587288
35,0.9280000305175782,0.535,Jae-Sung Lee,Head,SavedShot,Hamburger SV,Mainz 05,Danny da Costa,0.07990901917219162
36,0.9319999694824219,0.710999984741211,Benedict Hollerbach,LeftFoot,BlockedShot,Hamburger SV,Mainz 05,Kaishu Sano,0.04828043282032013
55,0.8640000152587891,0.535,Benedict Hollerbach,Head,MissedShots,Hamburger SV,Mainz 05,Arnaud Nordin,0.024914558976888657
59,0.8169999694824219,0.44400001525878907,Jae-Sung Lee,LeftFoot,SavedShot,Hamburger SV,Mainz 05,Nelson Weiper,0.0690867081284523
77,0.9030000305175782,0.705,Arnaud Nordin,LeftFoot,BlockedShot,Hamburger SV,Mainz 05,Nadiem Amiri,0.05703015998005867
81,0.924000015258789,0.41400001525878904,Arnaud Nordin,Head,MissedShots,Hamburger SV,Mainz 05,Paul Nebel,0.08810728043317795
87,0.92,0.555,Nelson Weiper,Head,MissedShots,Hamburger SV,Mainz 05,Lennard Maloney,0.04304572194814682
90,0.925,0.5070000076293946,Stefan Bell,Head,MissedShots,Hamburger SV,Mainz 05,Paul Nebel,0.05644943565130234
0,0.7390000152587891,0.6090000152587891,Nadiem Amiri,RightFoot,MissedShots,Mainz 05,Bayer Leverkusen,,0.014035132713615894
24,0.7319999694824219,0.6669999694824219,Nadiem Amiri,RightFoot,SavedShot,Mainz 05,Bayer Leverkusen,,0.011089730076491833
25,0.9330000305175781,0.5309999847412109,Benedict Hollerbach,Head,MissedShots,Mainz 05,Bayer Leverkusen,Paul Nebel,0.06181612238287926
28,0.77,0.3340000152587891,Nadiem Amiri,RightFoot,BlockedShot,Mainz 05,Bayer Leverkusen,,0.06268981844186783
33,0.925,0.590999984741211,Jae-Sung Lee,RightFoot,Goal,Mainz 05,Bayer Leverkusen,,0.3040993809700012
41,0.750999984741211,0.5359999847412109,Nadiem Amiri,RightFoot,MissedShots,Mainz 05,Bayer Leverkusen,,0.06918013095855713
50,0.9469999694824218,0.3060000038146973,Dominik Kohr,RightFoot,BlockedShot,Mainz 05,Bayer Leverkusen,Nikolas Veratschnig,0.0801781564950943
62,0.899000015258789,0.44099998474121094,Jae-Sung Lee,RightFoot,BlockedShot,Mainz 05,Bayer Leverkusen,Nadiem Amiri,0.10895925015211105
67,0.8119999694824219,0.46900001525878904,Arnaud Nordin,RightFoot,ShotOnPost,Mainz 05,Bayer Leverkusen,Nadiem Amiri,0.04633525758981705
70,0.885,0.5,Nadiem Amiri,RightFoot,Goal,Mainz 05,Bayer Leverkusen,,0.75777667760849
83,0.7980000305175782,0.27100000381469724,Nadiem Amiri,RightFoot,BlockedShot,Mainz 05,Bayer Leverkusen,Paul Nebel,0.02255271002650261
89,0.92,0.5829999923706055,Armindo Sieb,RightFoot,Goal,Mainz 05,Bayer Leverkusen,Nadiem Amiri,0.09106721729040146
4,0.9390000152587891,0.43900001525878907,Jae-Sung Lee,LeftFoot,MissedShots,VfB Stuttgart,Mainz 05,Benedict Hollerbach,0.12767384946346283
9,0.774000015258789,0.7030000305175781,Benedict Hollerbach,LeftFoot,BlockedShot,VfB Stuttgart,Mainz 05,,0.014834625646471977
19,0.875,0.445,Silvan Widmer,Head,MissedShots,VfB Stuttgart,Mainz 05,,0.02948666736483574
22,0.9330000305175781,0.4279999923706055,Danny da Costa,Head,MissedShots,VfB Stuttgart,Mainz 05,Nadiem Amiri,0.05221802741289139
