minute,X,Y,player,shotType,result,h_team,a_team,player_assisted,xG
44,0.884000015258789,0.34299999237060547,Nicolai Remberg,RightFoot,SavedShot,Augsburg,Hamburger SV,Giorgi Gocholeishvili,0.043598875403404236
46,0.9309999847412109,0.28399999618530275,Giorgi Gocholeishvili,RightFoot,BlockedShot,Augsburg,Hamburger SV,Jean-Luc Dompe,0.11074895411729813
45,0.88,0.39299999237060546,Giorgi Gocholeishvili,LeftFoot,SavedShot,Augsburg,Hamburger SV,,0.07274830341339111
61,0.8719999694824219,0.7030000305175781,Jean-Luc Dompe,RightFoot,SavedShot,Augsburg,Hamburger SV,Fábio Vieira,0.03814016282558441
74,0.8909999847412109,0.49599998474121093,Rayan Philippe,Head,MissedShots,Augsburg,Hamburger SV,Jean-Luc Dompe,0.07480575144290924
81,0.875,0.4829999923706055,Nicolai Remberg,Head,MissedShots,Augsburg,Hamburger SV,Miro Muheim,0.01335653755813837
83,0.8819999694824219,0.495,Ransford Königsdörffer,Head,MissedShots,Augsburg,Hamburger SV,Rayan Philippe,0.023442385718226433
87,0.7369999694824219,0.5820000076293945,Miro Muheim,LeftFoot,BlockedShot,Augsburg,Hamburger SV,Rayan Philippe,0.02094539999961853
90,0.7480000305175781,0.24700000762939453,Rayan Philippe,LeftFoot,BlockedShot,Augsburg,Hamburger SV,Alexander Røssing-Lelesiit,0.013917647302150726
94,0.95,0.45,Daniel Heuer Fernandes,Head,MissedShots,Augsburg,Hamburger SV,Miro Muheim,0.12809063494205475
