minute,X,Y,player,shotType,result,h_team,a_team,player_assisted,xG
78,0.740999984741211,0.6140000152587891,Joel Chima Fujita,RightFoot,MissedShots,Werder Bremen,St. Pauli,Hauke Wahl,0.019035538658499718
79,0.76,0.34700000762939454,Connor Metcalfe,LeftFoot,MissedShots,Werder Bremen,St. Pauli,Joel Chima Fujita,0.019734473899006844
84,0.78,0.4229999923706055,Connor Metcalfe,LeftFoot,MissedShots,Werder Bremen,St. Pauli,Pereira Lage,0.03201241046190262
88,0.764000015258789,0.6919999694824219,Louis Oppie,LeftFoot,MissedShots,Werder Bremen,St. Pauli,Joel Chima Fujita,0.019798126071691513
92,0.8580000305175781,0.44299999237060544,Martijn Kaars,RightFoot,BlockedShot,Werder Bremen,St. Pauli,Danel Sinani,0.08534159511327744
9,0.7780000305175782,0.4909999847412109,Danel Sinani,LeftFoot,BlockedShot,St. Pauli,Hoffenheim,Pereira Lage,0.03704969584941864
10,0.7190000152587891,0.4929999923706055,Danel Sinani,LeftFoot,MissedShots,St. Pauli,Hoffenheim,Arkadiusz Pyrka,0.01520130317658186
24,0.8490000152587891,0.5509999847412109,Danel Sinani,LeftFoot,BlockedShot,St. Pauli,Hoffenheim,Martijn Kaars,0.09472772479057312
35,0.79,0.66,Pereira Lage,RightFoot,BlockedShot,St. Pauli,Hoffenheim,,0.019499752670526505
40,0.9180000305175782,0.3970000076293945,Martijn Kaars,RightFoot,SavedShot,St. Pauli,Hoffenheim,Joel Chima Fujita,0.5533326268196106
40,0.8880000305175781,0.5670000076293945,Pereira Lage,LeftFoot,BlockedShot,St. Pauli,Hoffenheim,,0.1463279128074646
58,0.9119999694824219,0.28899999618530275,Martijn Kaars,RightFoot,SavedShot,St. Pauli,Hoffenheim,Pereira Lage,0.05085756629705429
65,0.749000015258789,0.5020000076293946,Oladapo Afolayan,RightFoot,BlockedShot,St. Pauli,Hoffenheim,Andréas Hountondji,0.020330974832177162
66,0.7140000152587891,0.27899999618530275,Andréas Hountondji,RightFoot,BlockedShot,St. Pauli,Hoffenheim,,0.006714159157127142
81,0.69,0.539000015258789,Joel Chima Fujita,RightFoot,MissedShots,St. Pauli,Hoffenheim,Danel Sinani,0.008894502185285091
